prefecture,muni_code,facility_code,facility_name,throughput_t_year,capacity_t_day,n_furnaces,year_started,heat_util_status,power_capacity_kw,power_efficiency_pct,power_generated_mwh,heating_value_kj_kg,furnace_type,operation_mode,waste_type,facility_type,fiscal_year,power_sold_mwh,sell_revenue_yen,facility_age,has_power_gen,capacity_utilization,energy_efficiency_mwh_per_t,source_record_id,source_record_multiplicity,source_row_id,stable_site_id,identity_match_method,identity_match_score,identity_match_margin,identity_predecessor_year,identity_predecessor_record_id,asset_episode_number,asset_episode_reason,asset_episode_id,utility_area,grid_ef_tco2_kwh,grid_ef_kgco2_kwh,avoided_co2_t
三重県,24201,2420101004,津市クリーンセンターおおたか,24550,195,2,1999,場内温水,0,0,0,7175.56,ストーカ式(可動),全連続運転,可燃ごみ,焼却,2005,,,6,False,0.344924481910783,0,record_36fe381b3e1d08255a39,1,record_36fe381b3e1d08255a39,site_242962234a25,new_site,0,,,,1,initial_observation,site_242962234a25-a01,chubu,0.000412,0.412,0
三重県,24201,2420101005,津市安芸美清掃センター,2077,10,1,1986,無し,0,0,0,5326.232,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,19,False,0.569041095890411,0,record_53fb92db1601ebd87148,1,record_53fb92db1601ebd87148,site_93caf37a7f4b,new_site,0,,,,1,initial_observation,site_93caf37a7f4b-a01,chubu,0.000412,0.412,0
三重県,24201,2420101006,津市安芸美清掃センター,2077,10,1,1991,無し,0,0,0,5326.232,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,14,False,0.569041095890411,0,record_f0e93012183ed4b8b118,1,record_f0e93012183ed4b8b118,site_d75faab561bd,new_site,0,,,,1,initial_observation,site_d75faab561bd-a01,chubu,0.000412,0.412,0
三重県,24201,2420101007,津市河芸美化センター,4836,20,2,1997,場内温水,0,0,0,5472.672,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,8,False,0.662465753424658,0,record_ccd49332ffb74d4b9419,1,record_ccd49332ffb74d4b9419,site_5bab3f8707c8,new_site,0,,,,1,initial_observation,site_5bab3f8707c8-a01,chubu,0.000412,0.412,0
三重県,24201,2420101001,津市西部クリーンセンター,20452,120,1,1979,無し,0,0,0,8514.44,ストーカ式(可動),全連続運転,可燃ごみ,焼却,2005,,,26,False,0.466940639269406,0,record_72cd31688a903615c68c,1,record_72cd31688a903615c68c,site_11b18dab27b1,new_site,0,,,,1,initial_observation,site_11b18dab27b1-a01,chubu,0.000412,0.412,0
三重県,24201,2420101003,津市西部クリーンセンター,35718,120,1,2001,場内温水 発電（場内利用） 発電（場外利用）,1990,17,11165,7363.84,ストーカ式(可動),全連続運転,可燃ごみ,焼却,2005,,,4,True,0.815479452054795,0.312587490900946,record_da5dfddb2038ebd4b1b4,1,record_da5dfddb2038ebd4b1b4,site_66c027bc781d,new_site,0,,,,1,initial_observation,site_66c027bc781d-a01,chubu,0.000412,0.412,4599.98
三重県,24202,2420201001,四日市市北部清掃工場,87504,450,3,1973,場内温水,0,0,0,5911.992,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,32,False,0.532748858447489,0,record_8195c895987107f74c0d,1,record_8195c895987107f74c0d,site_57d054f0eb25,new_site,0,,,,1,initial_observation,site_57d054f0eb25-a01,chubu,0.000412,0.412,0
三重県,24202,2420201002,四日市市楠衛生センター（焼却施設）,2502,15,1,1994,無し,0,0,0,6183.952,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,11,False,0.456986301369863,0,record_f7042e33bd331965b9a4,1,record_f7042e33bd331965b9a4,site_a450ed886a0b,new_site,0,,,,1,initial_observation,site_a450ed886a0b-a01,chubu,0.000412,0.412,0
三重県,24204,2420401003,松阪市第一清掃工場,0,60,3,1971,無し,0,0,0,0,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,34,False,0,,record_15ccaf6ae869e3af3010,1,record_15ccaf6ae869e3af3010,site_8a03c6a80369,new_site,0,,,,1,initial_observation,site_8a03c6a80369-a01,chubu,0.000412,0.412,0
三重県,24204,2420401001,松阪市第二清掃工場,44399,200,2,1984,場内温水 場外温水,0,0,0,5075.192,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,21,False,0.608205479452055,0,record_f60ff2d5d0879b79dccc,1,record_f60ff2d5d0879b79dccc,site_da164733fa54,new_site,0,,,,1,initial_observation,site_da164733fa54-a01,chubu,0.000412,0.412,0
三重県,24207,2420701001,鈴鹿市清掃センター,58513,270,3,2002,発電（場内利用） 発電（場外利用）,3000,17,13364,6769.712,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ,焼却,2005,,,3,True,0.593739218670726,0.228393690291046,record_426d93699d201d90cb70,1,record_426d93699d201d90cb70,site_dc271219869e,new_site,0,,,,1,initial_observation,site_dc271219869e-a01,chubu,0.000412,0.412,5505.968
三重県,24209,2420901001,尾鷲市清掃工場,7475,45,2,1991,無し,0,0,0,7355.472,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,14,False,0.455098934550989,0,record_b3521f5db7f6a36a7a83,1,record_b3521f5db7f6a36a7a83,site_240bfed85d9b,new_site,0,,,,1,initial_observation,site_240bfed85d9b-a01,chubu,0.000412,0.412,0
三重県,24210,2421001001,亀山市総合環境センター,20161,80,2,2000,発電（場内利用）,1250,7,3761,8087.672,シャフト式,全連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ ごみ処理残渣 し尿処理残渣 その他,ガス化溶融・改質,2005,,,5,True,0.690445205479452,0.186548286295323,record_4cd32881338ffcb2f588,1,record_4cd32881338ffcb2f588,site_002075dd69e6,new_site,0,,,,1,initial_observation,site_002075dd69e6-a01,chubu,0.000412,0.412,1549.532
三重県,24211,2421101003,鳥羽市清掃センター焼却処理施設,9914,45,2,1981,無し,0,0,0,3514.56,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,24,False,0.603592085235921,0,record_dff59a062b6963d560ec,1,record_dff59a062b6963d560ec,site_32c3b55667b1,new_site,0,,,,1,initial_observation,site_32c3b55667b1-a01,chubu,0.000412,0.412,0
三重県,24211,2421101001,鳥羽市答志島清掃センター,963,8,1,1994,無し,0,0,0,3514.56,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,11,False,0.329794520547945,0,record_fe7139998fcb874bb841,1,record_fe7139998fcb874bb841,site_e4c62c08c681,new_site,0,,,,1,initial_observation,site_e4c62c08c681-a01,chubu,0.000412,0.412,0
三重県,24212,2421201002,熊野市クリーンセンター(ごみ処理施設),6148,30,2,1995,場内温水 その他,0,0,0,7815.712,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,10,False,0.561461187214612,0,record_7a929e01b6b45ef8eda0,1,record_7a929e01b6b45ef8eda0,site_9dd161b1fd34,new_site,0,,,,1,initial_observation,site_9dd161b1fd34-a01,chubu,0.000412,0.412,0
三重県,24214,2421401001,あじさいクリーンセンター,9127,40,2,1994,無し,0,0,0,6870.128,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,11,False,0.62513698630137,0,record_f2a8849136e5e0000dc7,1,record_f2a8849136e5e0000dc7,site_9424c6ac888e,new_site,0,,,,1,initial_observation,site_9424c6ac888e-a01,chubu,0.000412,0.412,0
三重県,24215,2421501005,志摩市大王清掃センター,1861,20,2,1981,無し,0,0,0,5137.952,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,24,False,0.254931506849315,0,record_b951a0d5e3d5ffb186c8,1,record_b951a0d5e3d5ffb186c8,site_a5c1fc2b2892,new_site,0,,,,1,initial_observation,site_a5c1fc2b2892-a01,chubu,0.000412,0.412,0
三重県,24215,2421501003,志摩市志摩清掃センター,3700,30,2,1998,場内温水,0,0,0,7175.56,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,7,False,0.337899543378995,0,record_171332851d2025b39403,1,record_171332851d2025b39403,site_37f247862684,new_site,0,,,,1,initial_observation,site_37f247862684-a01,chubu,0.000412,0.412,0
三重県,24215,2421501006,志摩市磯部清掃センター,2515,16,2,1983,無し,0,0,0,4861.808,固定床式,バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,22,False,0.430650684931507,0,record_69ec53aef8efbf81f211,1,record_69ec53aef8efbf81f211,site_fca3716e093b,new_site,0,,,,1,initial_observation,site_fca3716e093b-a01,chubu,0.000412,0.412,0
三重県,24215,2421501001,志摩市阿児清掃センター,5073,20,2,1983,無し,0,0,0,5221.632,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,22,False,0.694931506849315,0,record_c6a5cda575229cdd424f,1,record_c6a5cda575229cdd424f,site_bb499c52d9ca,new_site,0,,,,1,initial_observation,site_bb499c52d9ca-a01,chubu,0.000412,0.412,0
三重県,24215,2421501002,志摩市阿児清掃センター,2977,25,1,1994,無し,0,0,0,5221.632,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,11,False,0.326246575342466,0,record_f7b3068e0ad08b9db1f1,1,record_f7b3068e0ad08b9db1f1,site_68a4b2eb57f4,new_site,0,,,,1,initial_observation,site_68a4b2eb57f4-a01,chubu,0.000412,0.412,0
三重県,24341,2434101001,菰野町清掃センター,9680,40,2,1991,場内温水,0,0,0,7911.944,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,14,False,0.663013698630137,0,record_5b993e312698d224da7a,1,record_5b993e312698d224da7a,site_def8b31295bc,new_site,0,,,,1,initial_observation,site_def8b31295bc-a01,chubu,0.000412,0.412,0
三重県,24441,2444101001,多気町美化センター,2026,15,2,1997,場内温水 場外温水,0,0,0,6945.44,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,8,False,0.370045662100457,0,record_d1b7d0d73043d2c0762e,1,record_d1b7d0d73043d2c0762e,site_409132f14bf5,new_site,0,,,,1,initial_observation,site_409132f14bf5-a01,chubu,0.000412,0.412,0
三重県,24470,2447001001,度会町美化センター,0,10,1,1984,無し,0,0,0,0,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,21,False,0,,record_d0889bffd241eb0ef403,1,record_d0889bffd241eb0ef403,site_e6b939bdacb1,new_site,0,,,,1,initial_observation,site_e6b939bdacb1-a01,chubu,0.000412,0.412,0
三重県,24470,2447001002,度会町美化センター,0,10,1,1973,無し,0,0,0,0,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,32,False,0,,record_b170d21b1b82bf059d0b,1,record_b170d21b1b82bf059d0b,site_d8056839fbef,new_site,0,,,,1,initial_observation,site_d8056839fbef-a01,chubu,0.000412,0.412,0
三重県,24472,2447201002,クリーンセンターなんとう,2528,15,2,1998,無し,0,0,0,0,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,7,False,0.461735159817352,0,record_1f2908f986b85083311f,1,record_1f2908f986b85083311f,site_3739d9b245c0,new_site,0,,,,1,initial_observation,site_3739d9b245c0-a01,chubu,0.000412,0.412,0
三重県,24472,2447201001,南勢クリーンセンター,2101,20,2,1989,無し,0,0,0,0,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,16,False,0.287808219178082,0,record_1cf5f82891028d4f03a9,1,record_1cf5f82891028d4f03a9,site_171a8649124c,new_site,0,,,,1,initial_observation,site_171a8649124c-a01,chubu,0.000412,0.412,0
三重県,24543,2454301001,海山ごみ処理焼却場,0,20,2,1974,無し,0,0,0,0,回転式,バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,31,False,0,,record_aa9ad1294178dbe2566e,1,record_aa9ad1294178dbe2566e,site_1c9532d08e5c,new_site,0,,,,1,initial_observation,site_1c9532d08e5c-a01,chubu,0.000412,0.412,0
三重県,24543,2454301002,紀北町環境衛生センター,0,25,2,1975,無し,0,0,0,0,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,30,False,0,,record_fb05508d67139e972a4e,1,record_fb05508d67139e972a4e,site_b73916de09ec,new_site,0,,,,1,initial_observation,site_b73916de09ec-a01,chubu,0.000412,0.412,0
三重県,24875,2487501001,伊賀南部清掃工場,25337,100,2,1988,場内温水,0,0,0,7824.08,流動床式,准連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ,焼却,2005,,,17,False,0.694164383561644,0,record_90c4b6389f9dbf9220aa,1,record_90c4b6389f9dbf9220aa,site_17cc726eb524,new_site,0,,,,1,initial_observation,site_17cc726eb524-a01,chubu,0.000412,0.412,0
三重県,24892,2489201001,津市クリーンセンターおおたか,30121,130,2,1999,場内温水,0,0,0,7175.56,ストーカ式(可動),全連続運転,可燃ごみ,焼却,2005,,,6,False,0.634794520547945,0,record_073ccc048f39bdcaba55,1,record_073ccc048f39bdcaba55,site_e8eab72404e9,new_site,0,,,,1,initial_observation,site_e8eab72404e9-a01,chubu,0.000412,0.412,0
三重県,24908,2490801001,安芸美清掃センター,2077,10,2,1986,無し,0,0,0,5326.232,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,19,False,0.569041095890411,0,record_baf4eff587bd31dc6019,1,record_baf4eff587bd31dc6019,site_545a52585f66,new_site,0,,,,1,initial_observation,site_545a52585f66-a01,chubu,0.000412,0.412,0
三重県,24908,2490801002,安芸美清掃センター,2077,10,2,1991,無し,0,0,0,5326.232,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,14,False,0.569041095890411,0,record_1abdf287a73075a467ed,1,record_1abdf287a73075a467ed,site_8a1f2e5215bb,new_site,0,,,,1,initial_observation,site_8a1f2e5215bb-a01,chubu,0.000412,0.412,0
三重県,24933,2493301001,ごみ処理施設,58995,240,2,1995,無し,0,0,0,5999.856,ストーカ式(可動),全連続運転,可燃ごみ,焼却,2005,,,10,False,0.673458904109589,0,record_7ddab57708c437585dcc,1,record_7ddab57708c437585dcc,site_23b159c79fe6,new_site,0,,,,1,initial_observation,site_23b159c79fe6-a01,chubu,0.000412,0.412,0
京都府,26100,2610001010,京都市北部クリーンセンター,0,400,2,2006,場内温水 場内蒸気 発電（場内利用）,8500,15,0,0,ストーカ式(可動),全連続運転,混合（未分別）ごみ,焼却,2005,,,-1,True,0,,record_777b37cd8222134a18e2,1,record_777b37cd8222134a18e2,site_16ba5946b090,new_site,0,,,,1,initial_observation,site_16ba5946b090-a01,kansai,0.000282,0.282,0
京都府,26100,2610001007,京都市南部クリーンセンター第一工場,179445,600,2,1986,場内温水 場内蒸気 発電（場内利用） 場外温水 発電（場外利用）,8000,15,57035,9234.088,ストーカ式(可動),全連続運転,混合（未分別）ごみ 直接搬入ごみ,焼却,2005,,,19,True,0.819383561643836,0.317841121234919,record_399070ecfeea8df32b54,1,record_399070ecfeea8df32b54,site_0bb79267d656,new_site,0,,,,1,initial_observation,site_0bb79267d656-a01,kansai,0.000282,0.282,16083.87
京都府,26100,2610001008,京都市南部クリーンセンター第二工場,107938,600,3,1975,場内温水 場内蒸気,0,0,0,0,ストーカ式(可動),全連続運転,混合（未分別）ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,30,False,0.492867579908676,0,record_28b7d03824980061dd8a,1,record_28b7d03824980061dd8a,site_7a10fdf420fb,new_site,0,,,,1,initial_observation,site_7a10fdf420fb-a01,kansai,0.000282,0.282,0
京都府,26100,2610001011,京都市東北部クリーンセンター,205404,700,2,2001,場内温水 場内蒸気 発電（場内利用） 場外温水 発電（場外利用）,15000,20,93024,8606.488,ストーカ式(可動),全連続運転,混合（未分別）ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,4,True,0.803929549902153,0.452883098673833,record_1d41139096aff5a66c04,1,record_1d41139096aff5a66c04,site_9ac47c97ed9d,new_site,0,,,,1,initial_observation,site_9ac47c97ed9d-a01,kansai,0.000282,0.282,26232.768
京都府,26100,2610001001,京都市東部クリーンセンター,148036,600,3,1980,場内温水 場内蒸気 発電（場内利用） 場外温水 場外蒸気 発電（場外利用）,8000,15,46472,8899.368,ストーカ式(可動),全連続運転,混合（未分別）ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,25,True,0.675963470319635,0.313923640195628,record_f2555b4570abc8a9f9bd,1,record_f2555b4570abc8a9f9bd,site_bfa3cdc30cf9,new_site,0,,,,1,initial_observation,site_bfa3cdc30cf9-a01,kansai,0.000282,0.282,13105.104
京都府,26201,2620101001,福知山市ごみ焼却施設,21329,75,2,1999,場内温水,0,0,0,34773.224,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,6,False,0.779141552511415,0,record_c754f40839be6096018d,1,record_c754f40839be6096018d,site_881f455eb8f4,new_site,0,,,,1,initial_observation,site_881f455eb8f4-a01,kansai,0.000282,0.282,0
京都府,26202,2620201002,舞鶴市清掃事務所（第一工場）,20835,80,2,1993,無し,0,0,0,8384.736,ストーカ式(可動),准連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,12,False,0.713527397260274,0,record_b88e50fc768cf1fc5700,1,record_b88e50fc768cf1fc5700,site_a92125eaaa7b,new_site,0,,,,1,initial_observation,site_a92125eaaa7b-a01,kansai,0.000282,0.282,0
京都府,26202,2620201001,舞鶴市清掃事務所（第二工場）,7712,30,2,1983,無し,0,0,0,8606.488,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,22,False,0.704292237442922,0,record_def98518521f3b258c05,1,record_def98518521f3b258c05,site_3abc95e068df,new_site,0,,,,1,initial_observation,site_3abc95e068df-a01,kansai,0.000282,0.282,0
京都府,26203,2620301001,綾部市クリーンセンター,9836,25,1,2002,発電（場内利用） 発電（場外利用）,1100,16,3337,8962.128,流動床式,准連続運転,その他,ガス化溶融・改質,2005,,,3,True,1.07791780821918,0.33926392842619,record_31850dc07478530cb09a,1,record_31850dc07478530cb09a,site_36d8cf59991c,new_site,0,,,,1,initial_observation,site_36d8cf59991c-a01,kansai,0.000282,0.282,941.034
京都府,26203,2620301002,綾部市清掃工場,0,40,2,1975,無し,0,0,0,0,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,30,False,0,,record_8165487c0c43beb216fb,1,record_8165487c0c43beb216fb,site_f453bba1aad1,new_site,0,,,,1,initial_observation,site_f453bba1aad1-a01,kansai,0.000282,0.282,0
京都府,26205,2620501001,宮津市清掃工場,7853,75,2,1992,無し,0,0,0,0,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,13,False,0.286867579908676,0,record_33111ba8c55f447ac267,1,record_33111ba8c55f447ac267,site_22151d451284,new_site,0,,,,1,initial_observation,site_22151d451284-a01,kansai,0.000282,0.282,0
京都府,26206,2620601001,亀岡市桜塚クリーンセンター,24434,120,3,1997,場内温水,0,0,0,8200.64,ストーカ式(可動),准連続運転,可燃ごみ,焼却,2005,,,8,False,0.557853881278539,0,record_f16116b3462e76f6f9d8,1,record_f16116b3462e76f6f9d8,site_1760bae8cd99,new_site,0,,,,1,initial_observation,site_1760bae8cd99-a01,kansai,0.000282,0.282,0
京都府,26211,2621101001,甘南備園,18524,80,2,1986,場内温水,0,0,0,0,流動床式,准連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ し尿処理残渣,焼却,2005,,,19,False,0.634383561643836,0,record_246d1e1ec05ebd6683f0,1,record_246d1e1ec05ebd6683f0,site_797480a2bd09,new_site,0,,,,1,initial_observation,site_797480a2bd09-a01,kansai,0.000282,0.282,0
京都府,26212,2621201001,京丹後市峰山クリーンセンター,9523,24,2,1997,場内温水,0,0,0,7669.272,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,8,False,1.087100456621,0,record_105eac4a5c8f3c91fc45,1,record_105eac4a5c8f3c91fc45,site_51c854660a20,new_site,0,,,,1,initial_observation,site_51c854660a20-a01,kansai,0.000282,0.282,0
京都府,26212,2621201002,京丹後市峰山クリーンセンター,8720,42,2,2002,場内温水,0,0,0,7669.272,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,3,False,0.568819308545336,0,record_5572a911ee2c1511f5ff,1,record_5572a911ee2c1511f5ff,site_902286c90b64,new_site,0,,,,1,initial_observation,site_902286c90b64-a01,kansai,0.000282,0.282,0
京都府,26212,2621201005,旧久美浜町清掃センター,0,15,1,1985,場内温水,0,0,0,0,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,20,False,0,,record_00023ac6327f0712e495,1,record_00023ac6327f0712e495,site_0a11a384e1b5,new_site,0,,,,1,initial_observation,site_0a11a384e1b5-a01,kansai,0.000282,0.282,0
京都府,26212,2621201003,旧大宮町清掃センター,0,8,1,1992,無し,0,0,0,0,ストーカ式(可動),バッチ運転,可燃ごみ,焼却,2005,,,13,False,0,,record_02f48f07aa998196e8c5,1,record_02f48f07aa998196e8c5,site_c496580e9833,new_site,0,,,,1,initial_observation,site_c496580e9833-a01,kansai,0.000282,0.282,0
京都府,26817,2681701001,京都中部クリーンセンター（ごみ処理施設）,0,46,2,1991,場内温水,0,0,0,0,流動床式,准連続運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,14,False,0,,record_06354ff1a81ad96572c7,1,record_06354ff1a81ad96572c7,site_20b949139cc8,new_site,0,,,,1,initial_observation,site_20b949139cc8-a01,kansai,0.000282,0.282,0
京都府,26820,2682001003,城南衛生管理組合（仮称）新長谷山清掃工場,0,240,2,2006,発電（場内利用） 発電（場外利用）,4900,17,0,0,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,-1,True,0,,record_61bc77c8f3c9eadd0902,1,record_61bc77c8f3c9eadd0902,site_d7eb1b68d47b,new_site,0,,,,1,initial_observation,site_d7eb1b68d47b-a01,kansai,0.000282,0.282,0
京都府,26820,2682001001,城南衛生管理組合折居清掃工場,55759,230,2,1986,場内温水 場内蒸気 場外蒸気,0,0,0,8953.76,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,19,False,0.664192972007147,0,record_0de5334246b957e2bc84,1,record_0de5334246b957e2bc84,site_6b0ef40ad78b,new_site,0,,,,1,initial_observation,site_6b0ef40ad78b-a01,kansai,0.000282,0.282,0
京都府,26820,2682001002,城南衛生管理組合長谷山清掃工場,43752,200,1,1980,場内温水,0,0,0,9623.2,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣 その他,焼却,2005,,,25,False,0.599342465753425,0,record_3fdf37ba8965f1ba6fed,1,record_3fdf37ba8965f1ba6fed,site_c2fd47053b27,new_site,0,,,,1,initial_observation,site_c2fd47053b27-a01,kansai,0.000282,0.282,0
京都府,26821,2682101001,打越台環境センター,16282,60,2,1980,無し,0,0,0,6769.712,ストーカ式(可動),准連続運転,可燃ごみ,焼却,2005,,,25,False,0.743470319634703,0,record_e529b7026eafed2ce2ea,1,record_e529b7026eafed2ce2ea,site_7777b04e28c8,new_site,0,,,,1,initial_observation,site_7777b04e28c8-a01,kansai,0.000282,0.282,0
京都府,26828,2682801001,１５０ｔ/日ごみ処理施設,19426,150,2,1995,場内温水,0,0,0,39831.68,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,10,False,0.354812785388128,0,record_409b63a4e27672155cac,1,record_409b63a4e27672155cac,site_3c312aa5ced1,new_site,0,,,,1,initial_observation,site_3c312aa5ced1-a01,kansai,0.000282,0.282,0
京都府,26828,2682801002,７５ｔ/日ごみ処理施設,23072,75,1,2003,場内温水 発電（場内利用） 発電（場外利用）,1200,13,7372,39831.68,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,2,True,0.842812785388128,0.319521497919556,record_7ab17468965a76bbc007,1,record_7ab17468965a76bbc007,site_23eb08694d4c,new_site,0,,,,1,initial_observation,site_23eb08694d4c-a01,kansai,0.000282,0.282,2078.904
京都府,26843,2684301001,相楽東部クリーンセンター,1565,10,2,1999,場内温水,0,0,0,6778.08,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,6,False,0.428767123287671,0,record_2161ed6bd183c6bd1d07,1,record_2161ed6bd183c6bd1d07,site_d463d9552aef,new_site,0,,,,1,initial_observation,site_d463d9552aef-a01,kansai,0.000282,0.282,0
佐賀県,41201,4120101003,クリーンセンター大和,5970,25,2,1997,場内温水,0,0,0,8397.288,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ 粗大ごみ 不燃ごみ ごみ処理残渣,焼却,2005,,,8,False,0.654246575342466,0,record_61c2d77fe7295852ef13,1,record_61c2d77fe7295852ef13,site_a2664a39b36e,new_site,0,,,,1,initial_observation,site_a2664a39b36e-a01,kyushu,0.000337,0.337,0
佐賀県,41201,4120101002,佐賀市清掃工場,67711,300,3,2002,場内温水 場内蒸気 発電（場内利用） 場外温水 発電（場外利用）,4500,17,32546,8786.4,ストーカ式(可動),全連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,3,True,0.618365296803653,0.480660453988274,record_334c80b7de9cf71fb363,1,record_334c80b7de9cf71fb363,site_cef9230ae55d,new_site,0,,,,1,initial_observation,site_cef9230ae55d-a01,kyushu,0.000337,0.337,10968.002
佐賀県,41201,4120101004,富士クリーンセンター,1305,8,1,1994,無し,0,0,0,7531.2,ストーカ式(可動),バッチ運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,11,False,0.446917808219178,0,record_1fed92656fdcd9aba2ca,1,record_1fed92656fdcd9aba2ca,site_4308199fee94,new_site,0,,,,1,initial_observation,site_4308199fee94-a01,kyushu,0.000337,0.337,0
佐賀県,41202,4120201001,唐津市清掃センター,37691,150,3,1997,場内温水,0,0,0,6234.16,流動床式,全連続運転,可燃ごみ 直接搬入ごみ 粗大ごみ 不燃ごみ ごみ処理残渣,焼却,2005,,,8,False,0.688420091324201,0,record_82bb3cc802dd973fd1e0,1,record_82bb3cc802dd973fd1e0,site_cc902430a943,new_site,0,,,,1,initial_observation,site_cc902430a943-a01,kyushu,0.000337,0.337,0
佐賀県,41204,4120401001,多久市清掃センター,5660,30,1,1975,無し,0,0,0,7363.84,ストーカ式(可動),准連続運転,可燃ごみ 直接搬入ごみ,焼却,2005,,,30,False,0.51689497716895,0,record_07e853a1b0e3f6ab708b,1,record_07e853a1b0e3f6ab708b,site_f54d4bbdcce3,new_site,0,,,,1,initial_observation,site_f54d4bbdcce3-a01,kyushu,0.000337,0.337,0
佐賀県,41205,4120501001,伊万里市環境センター,15596,60,2,1982,無し,0,0,0,7815.712,ストーカ式(可動),准連続運転,可燃ごみ 直接搬入ごみ ごみ処理残渣,焼却,2005,,,23,False,0.712146118721461,0,record_5759371f11ca14d2d1c3,1,record_5759371f11ca14d2d1c3,site_a2c03abba439,new_site,0,,,,1,initial_observation,site_a2c03abba439-a01,kyushu,0.000337,0.337,0
佐賀県,41205,4120501003,伊万里市環境センター(粗大ごみ焼却施設),0,2,1,1993,無し,0,0,0,0,その他,バッチ運転,粗大ごみ,焼却,2005,,,12,False,0,,record_3e6f64e6e58dd8a6e8fc,1,record_3e6f64e6e58dd8a6e8fc,site_ee0b42cdd1cd,new_site,0,,,,1,initial_observation,site_ee0b42cdd1cd-a01,kyushu,0.000337,0.337,0
